hashtag_H	cluster_C_leader(userID)	relative_frequency_H_C	frequency_H_in_C	frequency_H_overall	count_H_in_C	count_tweets_in_C	count_H_entire_dataset	count_tweets_entire_dataset
LiarFromTheShire	139328853	500.00000	.25000	.00050	2	8	3	5890
ThisIsNeoliberalism	139328853	781.25000	.12500	.00016	1	8	1	5890
NotWatchingInsiders	139328853	186.56716	.12500	.00067	1	8	4	5890
liarMorrison	139328853	781.25000	.12500	.00016	1	8	1	5890
LiarLiarPantsOnFire	139328853	781.25000	.12500	.00016	1	8	1	5890
FederalQuarantine	139328853	781.25000	.12500	.00016	1	8	1	5890
Djokovic	139328853	123.76237	.12500	.00101	1	8	6	5890
auspol	139328853	4.25604	.12500	.02937	1	8	173	5890
polqc	1393936924830732288	370.37037	.50000	.00135	2	4	8	5890
Ottawa	1393936924830732288	19.00418	.50000	.02631	2	4	155	5890
Hypocrisy	1393936924830732288	164.47368	.25000	.00152	1	4	9	5890
FreedomConvoy2022	1393936924830732288	164.47368	.25000	.00152	1	4	9	5890
FollowBackFriday	1415344770130587649	10.09761	1.50000	.14855	3	2	875	5890
FBPE	1415344770130587649	10.00600	1.50000	.14991	3	2	883	5890
SueGrayReport	14157134	757.57575	.25000	.00033	1	4	2	5890
PMQs	14157134	86.80555	.25000	.00288	1	4	17	5890
Partygate	14157134	92.25092	.25000	.00271	1	4	16	5890
Carrieantoinette	14157134	1562.50000	.25000	.00016	1	4	1	5890
Nicolasturgeon	1421835080813666306	1041.62500	.16666	.00016	1	6	1	5890
DowningStreetParties	1421835080813666306	25.83875	.16666	.00645	1	6	38	5890
CovidIsNotOver	1421835080813666306	12.75133	.16666	.01307	1	6	77	5890
CovidInquiryNow	1421835080813666306	1041.62500	.16666	.00016	1	6	1	5890
COVID19	1421835080813666306	2.23614	.16666	.07453	1	6	439	5890
Covid	1421835080813666306	24.54491	.16666	.00679	1	6	40	5890
UkraineCrisis	1424033022	438.59210	.66666	.00152	2	3	9	5890
LongCovid	1424033022	8.08072	.33333	.04125	1	3	243	5890
ByeSpotify	1424033022	396.82142	.33333	.00084	1	3	5	5890
TheThingsWeDoForLove	14247236	625.00000	.10000	.00016	1	10	1	5890
StandWithUkraine	14247236	1.53397	.10000	.06519	1	10	384	5890
PrayForUkraine	14247236	119.04761	.10000	.00084	1	10	5	5890
PrayForPeace	14247236	625.00000	.10000	.00016	1	10	1	5890
JoeScarborough	14247236	625.00000	.10000	.00016	1	10	1	5890
GQP	14247236	625.00000	.10000	.00016	1	10	1	5890
GetVaccinatedNow	14247236	65.78947	.10000	.00152	1	10	9	5890
CrazyTown	14247236	29.49852	.10000	.00339	1	10	20	5890
CovidIsNotOver	14247236	7.65110	.10000	.01307	1	10	77	5890
BetoForTexas	14247236	65.78947	.10000	.00152	1	10	9	5890
N95sForAll	14260960	149.55084	.17647	.00118	3	17	7	5890
testing	14260960	356.48484	.11764	.00033	2	17	2	5890
COVID19	14260960	1.57842	.11764	.07453	2	17	439	5890
VOTELiberal	14260960	367.62500	.05882	.00016	1	17	1	5890
VoteFordOut	14260960	3.53698	.05882	.01663	1	17	98	5890
ventilation	14260960	31.62365	.05882	.00186	1	17	11	5890
vaccination	14260960	117.64000	.05882	.00050	1	17	3	5890
TrudeauDictatorshipMustGo	14260960	24.81856	.05882	.00237	1	17	14	5890
tracing	14260960	367.62500	.05882	.00016	1	17	1	5890
Omicron	14260960	3.61080	.05882	.01629	1	17	96	5890
MaskUp	14260960	5.09705	.05882	.01154	1	17	68	5890
Isolation	14260960	178.24242	.05882	.00033	1	17	2	5890
filtration	14260960	178.24242	.05882	.00033	1	17	2	5890
COVIDZero	14260960	178.24242	.05882	.00033	1	17	2	5890
childcare	14260960	49.84745	.05882	.00118	1	17	7	5890
Charter40	14260960	367.62500	.05882	.00016	1	17	1	5890
CanadaHasFallen	14260960	367.62500	.05882	.00016	1	17	1	5890
TorySOOOOOO	14281853	1562.50000	.25000	.00016	1	4	1	5890
JohnsonOutToday	14281853	1562.50000	.25000	.00016	1	4	1	5890
JohnsonOut7	14281853	1562.50000	.25000	.00016	1	4	1	5890
CPSC22	14281853	1562.50000	.25000	.00016	1	4	1	5890
MarjorieTaylorGreene	14298769	564.96610	.66666	.00118	2	3	7	5890
VoteDem	14298769	2083.31250	.33333	.00016	1	3	1	5890
Maddow	14298769	497.50746	.33333	.00067	1	3	4	5890
RipCity	14328072	666.66000	.33333	.00050	1	3	3	5890
ByDesign	14328072	2083.31250	.33333	.00016	1	3	1	5890
Blazers	14328072	666.66000	.33333	.00050	1	3	3	5890
ClimateCrisis	14344823	31.01736	.50000	.01612	2	4	95	5890
treason	14344823	757.57575	.25000	.00033	1	4	2	5890
traitors	14344823	757.57575	.25000	.00033	1	4	2	5890
ClimateEmergency	14344823	61.42506	.25000	.00407	1	4	24	5890
MaskMandate	14362766	63.22328	.46153	.00730	6	13	43	5890
VoteFordOut	14362766	9.25075	.15384	.01663	2	13	98	5890
MaskUp	14362766	13.33102	.15384	.01154	2	13	68	5890
CovidIsntOver	14362766	37.79852	.15384	.00407	2	13	24	5890
COVID19	14362766	2.06413	.15384	.07453	2	13	439	5890
covid19	14362766	24.49681	.15384	.00628	2	13	37	5890
WearAMask	14362766	9.44963	.07692	.00814	1	13	48	5890
VoteFordOut2022	14362766	8.89248	.07692	.00865	1	13	51	5890
MasksSaveLives	14362766	91.57142	.07692	.00084	1	13	5	5890
MaskMandates	14362766	56.97777	.07692	.00135	1	13	8	5890
COVIDisAirborne	14362766	3.62488	.07692	.02122	1	13	125	5890
CovidIsAirborne	14362766	91.57142	.07692	.00084	1	13	5	5890
6thWave	14362766	50.60526	.07692	.00152	1	13	9	5890
covidontario	1442256078259974154	466.18181	.15384	.00033	2	13	2	5890
WhereIsKieranMoore	1442256078259974154	480.75000	.07692	.00016	1	13	1	5890
ventilation	1442256078259974154	41.35483	.07692	.00186	1	13	11	5890
Toronto	1442256078259974154	233.09090	.07692	.00033	1	13	2	5890
snowday	1442256078259974154	153.84000	.07692	.00050	1	13	3	5890
Ottawa	1442256078259974154	2.92360	.07692	.02631	1	13	155	5890
Ontario	1442256078259974154	7.31178	.07692	.01052	1	13	62	5890
ONMediaFailed	1442256078259974154	233.09090	.07692	.00033	1	13	2	5890
N95sForAll	1442256078259974154	65.18644	.07692	.00118	1	13	7	5890
FordShitShow	1442256078259974154	65.18644	.07692	.00118	1	13	7	5890
FordFailedSchools	1442256078259974154	233.09090	.07692	.00033	1	13	2	5890
FordFailedOntario	1442256078259974154	22.69026	.07692	.00339	1	13	20	5890
CdnMediaFailed	1442256078259974154	50.60526	.07692	.00152	1	13	9	5890
StopPutinNOW	1443759943	5.78978	.21428	.03701	3	14	218	5890
StandWithUkraine	1443759943	3.28700	.21428	.06519	3	14	384	5890
RussiaSanctions	1443759943	5.92588	.21428	.03616	3	14	213	5890
PutinHitler	1443759943	2.92852	.21428	.07317	3	14	431	5890
BoycottRussia	1443759943	6.06853	.21428	.03531	3	14	208	5890
Yemen	1443759943	28.06483	.14285	.00509	2	14	30	5890
Ukraine	1443759943	2.75878	.14285	.05178	2	14	305	5890
Idlib	1443759943	40.12640	.14285	.00356	2	14	21	5890
Genocide	1443759943	7.19284	.14285	.01986	2	14	117	5890
Gaza	1443759943	32.39229	.14285	.00441	2	14	26	5890
VaccinesSaveLives	1443759943	85.02380	.07142	.00084	1	14	5	5890
PutinWarCriminal	1443759943	2.15770	.07142	.03310	1	14	195	5890
PutinWarCrimes	1443759943	35.18226	.07142	.00203	1	14	12	5890
CovidIsntOver	1443759943	17.54791	.07142	.00407	1	14	24	5890
ottawasiege	1449377648229195779	625.00000	.10000	.00016	1	10	1	5890
OttawaOccupation	1449377648229195779	49.26108	.10000	.00203	1	10	12	5890
Ottawa	1449377648229195779	3.80083	.10000	.02631	1	10	155	5890
LongCovid	1449377648229195779	2.42424	.10000	.04125	1	10	243	5890
IWD2022	1449377648229195779	36.90036	.10000	.00271	1	10	16	5890
InternationalWomensDay	1449377648229195779	303.03030	.10000	.00033	1	10	2	5890
EmergenciesAct	1449377648229195779	84.74576	.10000	.00118	1	10	7	5890
DomesticViolence	1449377648229195779	303.03030	.10000	.00033	1	10	2	5890
DomesticAbuse	1449377648229195779	303.03030	.10000	.00033	1	10	2	5890
Democracy	1449377648229195779	84.74576	.10000	.00118	1	10	7	5890
RESPECT	145499533	250.00000	.12500	.00050	1	8	3	5890
Realness	145499533	781.25000	.12500	.00016	1	8	1	5890
Mase	145499533	781.25000	.12500	.00016	1	8	1	5890
MaryJBlige	145499533	781.25000	.12500	.00016	1	8	1	5890
Legends	145499533	250.00000	.12500	.00050	1	8	3	5890
JanetJacksonDoc	145499533	378.78787	.12500	.00033	1	8	2	5890
gottaloveher	145499533	781.25000	.12500	.00016	1	8	1	5890
Control	145499533	781.25000	.12500	.00016	1	8	1	5890
PutinHitler	1456416915065352197	5.69441	.41666	.07317	5	12	431	5890
StandWithUkraine	1456416915065352197	2.55652	.16666	.06519	2	12	384	5890
RussiaSanctions	1456416915065352197	4.60896	.16666	.03616	2	12	213	5890
PutinWarCriminal	1456416915065352197	5.03504	.16666	.03310	2	12	195	5890
BoycottRussia	1456416915065352197	4.71990	.16666	.03531	2	12	208	5890
torture	1456416915065352197	82.50495	.08333	.00101	1	12	6	5890
StopPutinNOW	1456416915065352197	2.25155	.08333	.03701	1	12	218	5890
StopPutin	1456416915065352197	28.93402	.08333	.00288	1	12	17	5890
rape	1456416915065352197	82.50495	.08333	.00101	1	12	6	5890
Genocide	1456416915065352197	4.19587	.08333	.01986	1	12	117	5890
BuchaMRRRRRRacre	1456416915065352197	82.50495	.08333	.00101	1	12	6	5890
Bucha	1456416915065352197	99.20238	.08333	.00084	1	12	5	5890
LauterbachBleibt	1460176204363972613	246.30541	.50000	.00203	4	8	12	5890
WirWollenMaskenpflicht	1460176204363972613	82.23684	.12500	.00152	1	8	9	5890
TeamZuversicht	1460176204363972613	781.25000	.12500	.00016	1	8	1	5890
TeamWissenschaft	1460176204363972613	781.25000	.12500	.00016	1	8	1	5890
TeamLauterbach	1460176204363972613	781.25000	.12500	.00016	1	8	1	5890
DieVernunftsiegt	1460176204363972613	781.25000	.12500	.00016	1	8	1	5890
DieMaskeBleibtAuf	1460176204363972613	33.51206	.12500	.00373	1	8	22	5890
DieMaskebleibtauf	1460176204363972613	781.25000	.12500	.00016	1	8	1	5890
StandWithUkraine	1462548977367359490	2.73922	.17857	.06519	5	28	384	5890
Ukraine	1462548977367359490	2.06913	.10714	.05178	3	28	305	5890
StopPutin	1462548977367359490	24.79861	.07142	.00288	2	28	17	5890
Russian	1462548977367359490	9.15641	.07142	.00780	2	28	46	5890
Zelensky	1462548977367359490	15.06751	.03571	.00237	1	28	14	5890
WeStandWithUkraine	1462548977367359490	42.51190	.03571	.00084	1	28	5	5890
WarCrimes	1462548977367359490	19.19892	.03571	.00186	1	28	11	5890
UnitedWithUkraine	1462548977367359490	108.21212	.03571	.00033	1	28	2	5890
UkraineWillPrevail	1462548977367359490	108.21212	.03571	.00033	1	28	2	5890
TheHague	1462548977367359490	108.21212	.03571	.00033	1	28	2	5890
slavaUkranie	1462548977367359490	223.18750	.03571	.00016	1	28	1	5890
SlavaUkraini	1462548977367359490	11.70819	.03571	.00305	1	28	18	5890
RussiaLiars	1462548977367359490	223.18750	.03571	.00016	1	28	1	5890
Russia	1462548977367359490	1.76782	.03571	.02020	1	28	119	5890
putinisaCOWARD	1462548977367359490	223.18750	.03571	.00016	1	28	1	5890
PrayForUkraine	1462548977367359490	42.51190	.03571	.00084	1	28	5	5890
Poland	1462548977367359490	26.45185	.03571	.00135	1	28	8	5890
NATO	1462548977367359490	10.03089	.03571	.00356	1	28	21	5890
LigaDeGuerreros	1462548977367359490	223.18750	.03571	.00016	1	28	1	5890
kremlin	1462548977367359490	223.18750	.03571	.00016	1	28	1	5890
IntlCrimCourt	1462548977367359490	223.18750	.03571	.00016	1	28	1	5890
GloryToUkraine	1462548977367359490	223.18750	.03571	.00016	1	28	1	5890
Genocide	1462548977367359490	1.79808	.03571	.01986	1	28	117	5890
Friends	1462548977367359490	223.18750	.03571	.00016	1	28	1	5890
Europe	1462548977367359490	35.35643	.03571	.00101	1	28	6	5890
corridor	1462548977367359490	223.18750	.03571	.00016	1	28	1	5890
Apartheid	1462548977367359490	3.14072	.03571	.01137	1	28	67	5890
AmbRRRRRRador	1462548977367359490	223.18750	.03571	.00016	1	28	1	5890
TheWeekly	14707794	2083.31250	.33333	.00016	1	3	1	5890
PrayerRoom	14707794	282.48305	.33333	.00118	1	3	7	5890
auspol	14707794	11.34933	.33333	.02937	1	3	173	5890
Ukraine	1471037967926018051	3.86249	.20000	.05178	1	5	305	5890
NeoNazi	1471037967926018051	400.00000	.20000	.00050	1	5	3	5890
DoWeHaveAProblem	1471037967926018051	298.50746	.20000	.00067	1	5	4	5890
DajshaDoll	1471037967926018051	1250.00000	.20000	.00016	1	5	1	5890
BritneySpears	1471037967926018051	1250.00000	.20000	.00016	1	5	1	5890
mwahaha	1481658762221993984	1562.50000	.25000	.00016	1	4	1	5890
m15	1481658762221993984	164.47368	.25000	.00152	1	4	9	5890
FFS	1481658762221993984	757.57575	.25000	.00033	1	4	2	5890
bohemiangroove	1481658762221993984	1562.50000	.25000	.00016	1	4	1	5890
FollowBackFriday	1483959660185067526	6.73174	1.00000	.14855	3	3	875	5890
FBPE	1483959660185067526	6.67066	1.00000	.14991	3	3	883	5890
FBPPR	1483959660185067526	119.04642	.66666	.00560	2	3	33	5890
TEMPLAR	1488966025257312262	1250.00000	.20000	.00016	1	5	1	5890
MYTHRA	1488966025257312262	1250.00000	.20000	.00016	1	5	1	5890
m15	1488966025257312262	131.57894	.20000	.00152	1	5	9	5890
gbnews	1488966025257312262	606.06060	.20000	.00033	1	5	2	5890
antifa	1488966025257312262	1250.00000	.20000	.00016	1	5	1	5890
PutinHitler	1491238215256141825	13.66680	1.00000	.07317	6	6	431	5890
StopPutinNOW	1491238215256141825	13.50986	.50000	.03701	3	6	218	5890
StandWithUkraine	1491238215256141825	7.66988	.50000	.06519	3	6	384	5890
RussiaSanctions	1491238215256141825	13.82743	.50000	.03616	3	6	213	5890
PutinWarCriminal	1491238215256141825	15.10574	.50000	.03310	3	6	195	5890
BoycottRussia	1491238215256141825	14.16029	.50000	.03531	3	6	208	5890
PutinHitler	1498289437624647686	13.66680	1.00000	.07317	6	6	431	5890
StopPutinNOW	1498289437624647686	13.50986	.50000	.03701	3	6	218	5890
StandWithUkraine	1498289437624647686	7.66988	.50000	.06519	3	6	384	5890
RussiaSanctions	1498289437624647686	13.82743	.50000	.03616	3	6	213	5890
PutinWarCriminal	1498289437624647686	15.10574	.50000	.03310	3	6	195	5890
BoycottRussia	1498289437624647686	14.16029	.50000	.03531	3	6	208	5890
CallTheElectionFFFFFFhead	1503925343434215425	2000.00000	1.00000	.00050	2	2	3	5890
auspol	1503925343434215425	17.02417	.50000	.02937	1	2	173	5890
WearAMask	151606599	4.54914	.03703	.00814	1	27	48	5890
VoteLiberal	151606599	5.59365	.03703	.00662	1	27	39	5890
VoteFordOut	151606599	2.22669	.03703	.01663	1	27	98	5890
Science	151606599	19.90860	.03703	.00186	1	27	11	5890
ResignFord	151606599	112.21212	.03703	.00033	1	27	2	5890
ResignDrMoore	151606599	231.43750	.03703	.00016	1	27	1	5890
PUBLICHealthcare	151606599	44.08333	.03703	.00084	1	27	5	5890
PCPO	151606599	112.21212	.03703	.00033	1	27	2	5890
onpoli	151606599	1.88065	.03703	.01969	1	27	116	5890
omicron	151606599	9.92761	.03703	.00373	1	27	22	5890
NeverVoteConservative	151606599	1.78802	.03703	.02071	1	27	122	5890
N95	151606599	3.20883	.03703	.01154	1	27	68	5890
LanarkFrontenacKingston	151606599	231.43750	.03703	.00016	1	27	1	5890
GetBoostedWearMasks	151606599	231.43750	.03703	.00016	1	27	1	5890
FreeDumb	151606599	27.42962	.03703	.00135	1	27	8	5890
FordFailedThePeople	151606599	12.85763	.03703	.00288	1	27	17	5890
FordfailedOntario	151606599	31.38135	.03703	.00118	1	27	7	5890
FordFailedLTC	151606599	231.43750	.03703	.00016	1	27	1	5890
DougFord	151606599	6.23400	.03703	.00594	1	27	35	5890
Delta	151606599	16.83181	.03703	.00220	1	27	13	5890
CPC	151606599	6.61250	.03703	.00560	1	27	33	5890
CovidIsNotOver	151606599	2.83320	.03703	.01307	1	27	77	5890
COVIDisAirborne	151606599	1.74505	.03703	.02122	1	27	125	5890
COVID19	151606599	.49684	.03703	.07453	1	27	439	5890
covid19	151606599	5.89649	.03703	.00628	1	27	37	5890
ConvoyPartyOfCanada	151606599	7.79578	.03703	.00475	1	27	28	5890
Conservatives	151606599	44.08333	.03703	.00084	1	27	5	5890
ClimateCrisis	15207668	93.05210	1.50000	.01612	3	2	95	5890
AbolishPolice	15207668	746.26865	.50000	.00067	1	2	4	5890
RejoinEU	152656121	56.17977	.20000	.00356	1	5	21	5890
lbc	152656121	400.00000	.20000	.00050	1	5	3	5890
JohnsonOut	152656121	39.29273	.20000	.00509	1	5	30	5890
DowningStreetParty	152656121	148.14814	.20000	.00135	1	5	8	5890
BBCBreakfast	152656121	1250.00000	.20000	.00016	1	5	1	5890
StandWithUkraine	153517357	3.40880	.22222	.06519	2	9	384	5890
Genocide	153517357	11.18932	.22222	.01986	2	9	117	5890
Syria	153517357	34.50621	.11111	.00322	1	9	19	5890
RRRRRRad	153517357	17.22635	.11111	.00645	1	9	38	5890
Putin	153517357	5.32136	.11111	.02088	1	9	123	5890
Kharkiv	153517357	34.50621	.11111	.00322	1	9	19	5890
January6th	153517357	25.19501	.11111	.00441	1	9	26	5890
HandsOffHitler	153517357	36.42950	.11111	.00305	1	9	18	5890
gatekeeper	153517357	694.43750	.11111	.00016	1	9	1	5890
LongCovid	15480566	24.24242	1.00000	.04125	4	4	243	5890
MECFS	15480566	328.94736	.50000	.00152	2	4	9	5890
ME	15480566	1562.50000	.25000	.00016	1	4	1	5890
longcovid	15480566	134.40860	.25000	.00186	1	4	11	5890
COVID19	155930120	2.68348	.20000	.07453	9	45	439	5890
Ottawa	155930120	2.53363	.06666	.02631	3	45	155	5890
omicron	155930120	17.87131	.06666	.00373	3	45	22	5890
Jabapalooza	155930120	133.32000	.06666	.00050	3	45	3	5890
COVIDisAirborne	155930120	3.14137	.06666	.02122	3	45	125	5890
CovidIsNotOver	155930120	3.40015	.04444	.01307	2	45	77	5890
Canada	155930120	3.35649	.04444	.01324	2	45	78	5890
WearAMask	155930120	2.72972	.02222	.00814	1	45	48	5890
VoteFordOut	155930120	1.33613	.02222	.01663	1	45	98	5890
vaccines	155930120	33.16417	.02222	.00067	1	45	4	5890
Science	155930120	11.94623	.02222	.00186	1	45	11	5890
Resilience	155930120	138.87500	.02222	.00016	1	45	1	5890
ResignSloly	155930120	138.87500	.02222	.00016	1	45	1	5890
Resign	155930120	67.33333	.02222	.00033	1	45	2	5890
Racism	155930120	33.16417	.02222	.00067	1	45	4	5890
Profits	155930120	5.95710	.02222	.00373	1	45	22	5890
Privatizing	155930120	44.44000	.02222	.00050	1	45	3	5890
PeopleOverProfits	155930120	22.00000	.02222	.00101	1	45	6	5890
ottnews	155930120	22.00000	.02222	.00101	1	45	6	5890
OttawaSiege	155930120	18.83050	.02222	.00118	1	45	7	5890
onted	155930120	22.00000	.02222	.00101	1	45	6	5890
OmicronVariant	155930120	18.83050	.02222	.00118	1	45	7	5890
Omicron	155930120	1.36402	.02222	.01629	1	45	96	5890
MaskMandates	155930120	16.45925	.02222	.00135	1	45	8	5890
MaskMandate	155930120	3.04383	.02222	.00730	1	45	43	5890
MarchBreak	155930120	22.00000	.02222	.00101	1	45	6	5890
KindnessMatters	155930120	33.16417	.02222	.00067	1	45	4	5890
JuniorJabapalooza	155930120	138.87500	.02222	.00016	1	45	1	5890
HealthcareWorkers	155930120	138.87500	.02222	.00016	1	45	1	5890
Healthcare	155930120	13.14792	.02222	.00169	1	45	10	5890
HCWs	155930120	33.16417	.02222	.00067	1	45	4	5890
GetVaccinated	155930120	11.94623	.02222	.00186	1	45	11	5890
Generous	155930120	138.87500	.02222	.00016	1	45	1	5890
FordfailedOntario	155930120	18.83050	.02222	.00118	1	45	7	5890
Ford	155930120	5.24056	.02222	.00424	1	45	25	5890
Education	155930120	26.45238	.02222	.00084	1	45	5	5890
dose3	155930120	138.87500	.02222	.00016	1	45	1	5890
CovidIsntOver	155930120	5.45945	.02222	.00407	1	45	24	5890
Covid_19	155930120	10.10000	.02222	.00220	1	45	13	5890
covid	155930120	5.24056	.02222	.00424	1	45	25	5890
ChiefSloly	155930120	138.87500	.02222	.00016	1	45	1	5890
BuckABeer	155930120	14.61842	.02222	.00152	1	45	9	5890
BoosterShot	155930120	138.87500	.02222	.00016	1	45	1	5890
Boosters	155930120	138.87500	.02222	.00016	1	45	1	5890
AllLivesMatter	155930120	10.94581	.02222	.00203	1	45	12	5890
auspol	1573800344	3.73101	.10958	.02937	8	73	173	5890
AnnihilateLNP	1573800344	81.53571	.06849	.00084	5	73	5	5890
Auspol	1573800344	32.42011	.05479	.00169	4	73	10	5890
USA	1573800344	17.33755	.04109	.00237	3	73	14	5890
LNPCorruptionParty	1573800344	8.65052	.04109	.00475	3	73	28	5890
FedICAC	1573800344	54.78000	.02739	.00050	2	73	3	5890
FecklessLumpScotty	1573800344	83.00000	.02739	.00033	2	73	2	5890
Election22	1573800344	83.00000	.02739	.00033	2	73	2	5890
AuspolSoCorrupt	1573800344	32.60714	.02739	.00084	2	73	5	5890
WorseGovtEver	1573800344	85.56250	.01369	.00016	1	73	1	5890
West	1573800344	41.48484	.01369	.00033	1	73	2	5890
water	1573800344	27.38000	.01369	.00050	1	73	3	5890
VoteLNPLast	1573800344	41.48484	.01369	.00033	1	73	2	5890
Victoria	1573800344	85.56250	.01369	.00016	1	73	1	5890
Vaccine	1573800344	20.43283	.01369	.00067	1	73	4	5890
Twitter	1573800344	41.48484	.01369	.00033	1	73	2	5890
Treasurer	1573800344	85.56250	.01369	.00016	1	73	1	5890
ShaneStone	1573800344	85.56250	.01369	.00016	1	73	1	5890
ScottyTheCompletePsycho	1573800344	4.48852	.01369	.00305	1	73	18	5890
ScottyFromEugenics	1573800344	5.77637	.01369	.00237	1	73	14	5890
RetailOligarchs	1573800344	85.56250	.01369	.00016	1	73	1	5890
Putin	1573800344	.65565	.01369	.02088	1	73	123	5890
PoliticalDonations	1573800344	85.56250	.01369	.00016	1	73	1	5890
nswpol	1573800344	41.48484	.01369	.00033	1	73	2	5890
NSWInc	1573800344	85.56250	.01369	.00016	1	73	1	5890
